Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP2489,Operations,48,1119000,6,32.3,69.2,Yes
EMP2490,Marketing,21,594000,7,44.4,67.9,No
EMP2491,Finance,34,776000,7,47.4,80.8,No
EMP2492,Operations,35,922000,3,38.7,54.1,No
EMP2493,HR,33,778000,5,44.1,74.3,No
EMP2494,IT,49,1243000,12,46.1,86.3,Yes
EMP2495,Finance,31,909000,4,40.7,73.8,No
EMP2496,Operations,29,838000,8,45.7,78.8,No
EMP2497,IT,28,915000,7,41.7,74.3,Yes
EMP2498,HR,25,700000,7,54.8,84.2,No
EMP2499,Sales,34,763000,3,44.3,67.7,No
EMP2500,Operations,28,835000,1,40.7,49.1,No
EMP2501,Sales,31,813000,8,41.2,75.5,No
EMP2502,Operations,38,845000,4,45.3,70.7,No
EMP2503,Sales,38,755000,5,34.9,64.3,Yes
EMP2504,Operations,31,929000,9,49.0,81.4,Yes
EMP2505,IT,38,981000,4,48.0,79.1,No
EMP2506,Finance,38,1171000,3,37.5,59.8,Yes
EMP2507,Finance,44,1125000,6,44.8,69.8,No
EMP2508,IT,27,1074000,11,49.6,88.6,Yes
EMP2509,Marketing,28,765000,7,44.2,68.4,No
EMP2510,Finance,29,1146000,7,45.5,67.9,Yes
EMP2511,Sales,41,894000,3,40.9,66.5,No
EMP2512,Finance,45,1202000,10,44.0,82.3,Yes
EMP2513,Sales,41,1099000,3,36.1,77.6,No
EMP2514,IT,32,878000,6,45.2,79.4,Yes
EMP2515,IT,25,904000,10,42.9,84.9,Yes
EMP2516,Operations,39,915000,8,47.5,85.9,No
EMP2517,Marketing,34,911000,3,35.1,55.6,No
EMP2518,Operations,42,790000,10,50.1,73.5,No
EMP2519,Operations,43,834000,6,43.3,64.8,No
EMP2520,IT,33,1091000,5,48.7,75.2,No
EMP2521,Operations,22,907000,6,42.9,63.6,No
EMP2522,Finance,32,925000,8,37.0,62.1,No
EMP2523,Sales,42,1154000,9,46.0,82.2,Yes
EMP2524,Finance,27,814000,8,41.1,71.9,No
EMP2525,Sales,28,902000,10,41.2,68.0,Yes
EMP2526,Sales,49,1040000,5,43.1,89.9,Yes
EMP2527,IT,46,1026000,11,41.8,94.4,Yes
EMP2528,Marketing,31,873000,4,36.6,50.7,No
EMP2529,Sales,39,920000,12,48.9,92.0,No
EMP2530,Finance,37,903000,9,47.8,82.5,Yes
EMP2531,Marketing,32,965000,9,47.3,84.1,Yes
EMP2532,Marketing,31,1020000,2,47.2,62.8,No
EMP2533,HR,32,834000,6,43.3,80.7,Yes
EMP2534,Operations,34,830000,5,47.9,72.8,No
EMP2535,HR,35,839000,6,42.3,70.1,No
EMP2536,Finance,35,1011000,14,40.5,87.0,Yes
EMP2537,IT,38,900000,8,44.4,76.2,Yes
EMP2538,Finance,30,998000,6,46.2,72.5,No
EMP2539,IT,35,1075000,2,43.7,65.9,No
EMP2540,Operations,40,770000,3,43.7,72.7,No
EMP2541,Sales,46,1111000,3,40.6,62.7,No
EMP2542,Finance,27,767000,5,40.9,66.5,No
EMP2543,Operations,50,1060000,2,40.2,62.6,No
EMP2544,Sales,33,770000,8,43.6,77.3,No
EMP2545,Operations,27,892000,6,43.2,56.3,No
EMP2546,HR,41,879000,6,42.2,70.8,No
EMP2547,Marketing,21,910000,4,46.6,72.7,No
EMP2548,Operations,35,801000,7,40.7,61.0,No
EMP2549,HR,24,770000,2,44.8,64.8,No
EMP2550,Finance,24,815000,8,48.9,75.4,No
EMP2551,HR,34,817000,9,40.3,76.8,Yes
EMP2552,Operations,44,796000,7,36.3,68.1,No
EMP2553,IT,31,1052000,7,45.3,70.4,Yes
EMP2554,Marketing,54,1095000,5,43.2,81.7,No
EMP2555,IT,30,985000,7,45.3,71.8,No
EMP2556,Marketing,27,963000,5,40.4,65.6,No
EMP2557,IT,43,1185000,4,41.5,82.0,Yes
EMP2558,Sales,24,909000,13,39.3,80.2,No
EMP2559,Sales,42,1024000,11,47.6,81.7,Yes
EMP2560,Marketing,31,890000,6,43.7,87.0,Yes
EMP2561,Operations,30,942000,7,39.8,58.7,No
EMP2562,Sales,26,912000,9,49.8,79.5,No
EMP2563,IT,47,1185000,9,44.1,73.7,Yes
EMP2564,HR,25,806000,5,45.9,66.2,No
EMP2565,Operations,34,809000,6,39.6,63.3,No
EMP2566,IT,23,1031000,5,48.9,76.0,No
EMP2567,IT,38,1113000,9,39.8,69.7,Yes
EMP2568,Marketing,36,1072000,5,42.7,71.9,No
EMP2569,Operations,32,684000,10,45.3,83.9,No
EMP2570,IT,35,1198000,8,43.8,81.2,Yes
EMP2571,Sales,43,864000,4,39.9,58.9,No
EMP2572,Marketing,35,748000,2,42.3,52.5,No
EMP2573,IT,37,1131000,6,42.7,81.2,No
EMP2574,IT,33,1047000,8,47.0,95.3,No
EMP2575,IT,26,1181000,7,39.9,78.5,No
EMP2576,HR,34,729000,10,34.5,79.2,No
EMP2577,HR,39,886000,6,48.1,66.4,No
EMP2578,Marketing,29,859000,8,38.0,65.4,No
EMP2579,Marketing,33,990000,8,49.3,70.8,No
EMP2580,Sales,45,932000,11,46.0,96.5,Yes
EMP2581,Sales,29,949000,3,39.8,65.8,No
EMP2582,Marketing,45,1027000,10,47.5,71.7,Yes
EMP2583,Operations,28,863000,7,41.0,57.0,No
EMP2584,IT,31,831000,8,42.6,91.1,No
EMP2585,Sales,33,1065000,7,40.1,71.7,No
EMP2586,IT,32,993000,1,49.3,73.8,No
EMP2587,Finance,49,1075000,7,51.3,87.5,No
EMP2588,Sales,29,868000,12,51.0,80.8,Yes
EMP2589,Marketing,25,913000,12,48.6,91.7,Yes
EMP2590,Finance,40,1056000,6,46.9,81.9,No
EMP2591,IT,35,1295000,4,44.6,77.6,Yes
EMP2592,Sales,36,778000,6,48.2,75.6,Yes
EMP2593,HR,35,842000,10,51.1,82.7,Yes
EMP2594,Finance,39,867000,3,44.5,73.5,No
EMP2595,Finance,43,1029000,6,43.4,69.6,No
EMP2596,Operations,43,878000,3,42.4,72.4,Yes
EMP2597,IT,28,869000,6,51.9,75.5,No
EMP2598,Marketing,37,851000,4,36.0,57.5,No
EMP2599,Finance,39,957000,11,51.3,77.8,No
EMP2600,Operations,31,727000,4,42.9,66.7,No
EMP2601,Operations,28,821000,6,45.0,62.9,No
EMP2602,Sales,37,1076000,6,41.0,69.9,No
EMP2603,Finance,30,1068000,3,40.5,67.7,No
EMP2604,Sales,33,925000,11,45.5,82.6,No
EMP2605,Finance,29,1034000,7,51.8,89.1,Yes
EMP2606,Finance,22,891000,3,52.4,72.8,No
EMP2607,IT,42,1145000,4,44.3,67.5,No
EMP2608,Finance,21,999000,7,47.7,60.0,No
EMP2609,HR,51,1168000,3,40.0,73.8,Yes
EMP2610,Finance,36,1202000,6,40.1,61.3,No
EMP2611,Finance,33,954000,9,51.3,77.7,Yes
EMP2612,Operations,30,793000,5,40.9,66.3,No
EMP2613,Sales,30,1013000,5,37.6,59.3,No
EMP2614,Operations,32,1076000,6,37.0,56.9,No
EMP2615,HR,44,987000,4,40.5,56.5,No
EMP2616,Finance,24,867000,7,34.5,55.6,No
EMP2617,Sales,27,890000,5,32.7,63.1,No
EMP2618,Finance,49,1091000,5,35.3,78.9,Yes
EMP2619,Finance,27,952000,7,45.1,82.0,No
EMP2620,Finance,24,1018000,9,50.2,75.8,Yes
EMP2621,Sales,29,842000,12,40.7,87.9,No
EMP2622,Marketing,26,693000,3,42.9,69.7,No
EMP2623,Finance,24,934000,5,47.0,87.0,No
EMP2624,Marketing,38,993000,7,43.3,79.6,No
EMP2625,Sales,37,1132000,9,47.6,86.3,Yes
EMP2626,Finance,37,939000,5,45.5,72.6,No
EMP2627,Operations,28,847000,6,47.3,67.9,No
EMP2628,Sales,46,997000,7,45.9,77.4,Yes
EMP2629,Sales,42,1141000,5,44.8,66.6,No
EMP2630,IT,31,991000,6,45.0,76.4,No
EMP2631,Finance,37,965000,7,52.1,90.8,Yes
EMP2632,Sales,47,1097000,2,38.0,66.1,No
EMP2633,IT,22,1191000,4,50.2,68.6,No
EMP2634,Operations,41,867000,1,43.0,67.5,No
EMP2635,Sales,39,921000,3,43.8,65.3,No
EMP2636,Finance,45,1055000,7,42.8,64.1,No
EMP2637,IT,35,960000,7,46.1,79.5,Yes
EMP2638,HR,24,704000,5,41.9,77.9,No
EMP2639,Finance,40,1192000,8,44.1,78.9,Yes
EMP2640,Operations,27,847000,9,42.5,87.7,Yes
EMP2641,Finance,34,897000,6,49.3,77.1,No
EMP2642,Marketing,21,924000,12,38.2,63.2,No
EMP2643,HR,26,679000,5,37.1,65.4,No
EMP2644,Marketing,34,1018000,5,42.5,64.5,No
EMP2645,Sales,30,695000,5,44.3,66.5,No
EMP2646,Sales,24,703000,4,46.2,52.8,No
EMP2647,Operations,37,1032000,7,52.3,66.6,No
EMP2648,IT,38,1113000,7,37.0,78.4,Yes
EMP2649,Finance,39,1119000,7,48.1,81.7,Yes
EMP2650,IT,33,929000,9,42.6,84.4,No
EMP2651,Sales,32,1089000,8,43.1,67.0,No
EMP2652,Finance,46,1086000,7,45.0,87.8,Yes
EMP2653,HR,28,822000,6,39.6,88.0,No
EMP2654,Finance,31,959000,3,52.7,75.0,No
EMP2655,Sales,21,971000,6,36.3,66.9,No
EMP2656,Operations,32,784000,1,47.4,58.8,Yes
EMP2657,HR,33,853000,6,37.9,62.2,No
EMP2658,IT,31,1098000,11,49.8,80.6,Yes
EMP2659,Marketing,34,830000,11,47.8,89.0,Yes
EMP2660,IT,44,1165000,7,46.4,81.3,Yes
EMP2661,Operations,21,741000,6,46.0,68.5,No
EMP2662,IT,41,1159000,7,37.5,74.1,No
EMP2663,Operations,42,915000,10,43.5,78.8,No
EMP2664,Sales,46,999000,5,49.2,72.9,No
EMP2665,Finance,38,1066000,3,37.6,62.2,No
EMP2666,IT,55,1449000,8,51.0,87.5,Yes
EMP2667,Finance,33,1112000,5,45.4,64.3,No
EMP2668,HR,23,762000,3,40.2,71.3,No
EMP2669,Sales,41,937000,7,49.5,85.5,Yes
EMP2670,IT,39,1016000,8,52.5,94.0,Yes
EMP2671,Finance,31,926000,2,41.5,64.2,No
EMP2672,Operations,40,874000,4,37.3,70.5,Yes
EMP2673,Marketing,30,947000,5,50.0,80.3,No
EMP2674,Operations,42,966000,5,37.2,52.1,No
EMP2675,Marketing,34,991000,4,35.1,52.5,No
EMP2676,Operations,25,920000,10,47.2,69.3,No
EMP2677,Marketing,34,967000,3,40.7,67.0,No
EMP2678,IT,33,811000,7,38.4,74.3,No
EMP2679,IT,21,1030000,7,44.7,81.9,No
EMP2680,Finance,34,951000,8,35.8,67.9,No
EMP2681,IT,34,1032000,8,33.7,75.1,No
EMP2682,HR,26,925000,3,50.4,50.3,No
EMP2683,Operations,35,886000,6,44.7,58.3,No
EMP2684,Marketing,38,952000,6,39.9,72.9,No
EMP2685,Marketing,28,838000,5,48.2,79.4,No
EMP2686,Operations,33,886000,6,46.3,70.1,Yes
EMP2687,Sales,37,898000,6,39.4,67.9,No
EMP2688,Operations,35,969000,6,47.1,71.7,No
EMP2689,Marketing,28,796000,6,44.5,72.7,No
EMP2690,Finance,35,1038000,3,37.8,75.6,No
EMP2691,IT,42,1149000,14,50.5,100.0,Yes
EMP2692,Finance,32,1133000,4,37.9,63.5,No
EMP2693,IT,40,1137000,5,41.6,75.6,No
EMP2694,Operations,32,854000,5,44.7,69.8,Yes
EMP2695,IT,43,995000,11,47.2,84.5,No
EMP2696,Finance,46,1047000,7,48.6,84.4,Yes
EMP2697,IT,45,1144000,4,34.5,65.2,Yes
EMP2698,HR,30,754000,4,45.6,75.3,No
EMP2699,Finance,37,814000,8,47.5,77.2,Yes
EMP2700,Sales,21,833000,6,49.0,85.7,No
EMP2701,IT,40,1049000,3,40.6,77.8,No
EMP2702,IT,43,960000,10,49.9,81.8,Yes
EMP2703,IT,27,975000,6,40.9,72.6,No
EMP2704,Finance,38,1033000,8,48.0,74.6,Yes
EMP2705,Marketing,37,1009000,5,37.5,66.9,Yes
EMP2706,Sales,29,843000,14,46.3,100.0,Yes
EMP2707,HR,32,889000,5,43.1,68.3,No
EMP2708,Sales,21,952000,9,45.6,74.9,No
EMP2709,IT,35,1203000,10,45.4,88.1,Yes
EMP2710,Sales,27,823000,2,37.0,58.4,No
EMP2711,Finance,42,835000,7,41.5,82.5,Yes
EMP2712,Finance,37,1229000,7,46.1,69.7,Yes
EMP2713,Marketing,32,1171000,9,54.6,74.5,Yes
EMP2714,Marketing,41,904000,9,39.0,78.1,No
EMP2715,IT,38,1045000,11,35.0,87.6,Yes
EMP2716,HR,38,890000,3,35.7,66.9,Yes
EMP2717,IT,30,784000,6,48.5,86.1,Yes
EMP2718,Sales,32,1010000,4,41.0,65.8,No
EMP2719,Marketing,21,900000,6,41.7,63.8,No
EMP2720,HR,38,866000,7,48.9,62.7,No
EMP2721,Operations,43,1173000,6,51.7,73.4,Yes
EMP2722,HR,32,909000,6,42.7,68.1,No
EMP2723,Marketing,40,781000,10,46.1,80.3,Yes
EMP2724,IT,30,1004000,6,51.7,84.8,Yes
EMP2725,IT,42,1214000,5,43.9,79.4,Yes
EMP2726,Finance,40,1068000,1,36.2,56.4,No
EMP2727,Finance,36,961000,3,38.5,69.6,No
EMP2728,Finance,47,912000,6,44.2,74.3,Yes
EMP2729,Marketing,27,943000,6,49.6,73.9,No
EMP2730,IT,39,1004000,4,42.0,82.0,Yes
EMP2731,Sales,27,1063000,10,45.1,79.4,Yes
EMP2732,HR,42,918000,4,40.6,66.9,No
EMP2733,Finance,41,1085000,8,52.4,89.3,No
EMP2734,IT,36,1181000,9,42.3,89.8,Yes
EMP2735,IT,37,1211000,9,46.3,66.1,Yes
EMP2736,Finance,43,1100000,11,48.9,88.9,Yes
EMP2737,Finance,41,1046000,4,42.2,66.7,No
EMP2738,Marketing,34,936000,6,45.2,72.3,No
EMP2739,HR,38,772000,7,48.2,75.8,No
EMP2740,Marketing,31,1062000,5,42.8,73.6,No
EMP2741,Finance,28,990000,6,43.0,78.0,Yes
EMP2742,Operations,28,876000,6,49.4,76.4,No
EMP2743,Finance,31,881000,6,44.0,69.0,Yes
EMP2744,Operations,31,989000,4,43.1,52.6,No
EMP2745,IT,33,1135000,6,44.3,60.4,No
EMP2746,HR,36,913000,8,40.5,80.9,No
EMP2747,Finance,29,785000,7,47.0,80.3,No
EMP2748,Operations,33,905000,5,45.4,68.7,No
EMP2749,IT,23,994000,10,45.0,69.1,Yes
EMP2750,Finance,37,878000,9,44.9,87.8,No
EMP2751,Finance,33,954000,6,44.2,77.3,Yes
EMP2752,HR,22,585000,3,46.3,67.2,No
EMP2753,Operations,40,1096000,6,44.1,67.2,No
EMP2754,Finance,41,1077000,8,55.6,84.7,No
EMP2755,Sales,30,861000,4,30.5,64.2,No
EMP2756,Finance,47,1203000,12,38.7,83.6,Yes
EMP2757,HR,28,865000,4,44.2,71.6,No
EMP2758,Marketing,32,1177000,3,50.8,79.1,Yes
EMP2759,HR,43,906000,5,52.9,79.6,No
EMP2760,HR,39,928000,1,45.6,72.9,No
EMP2761,Finance,28,1100000,12,41.9,78.5,Yes
EMP2762,IT,21,1013000,2,38.9,50.4,No
EMP2763,Marketing,27,927000,7,39.4,54.8,No
EMP2764,Operations,30,857000,3,38.8,73.9,No
EMP2765,IT,40,1141000,8,38.7,74.0,No
EMP2766,Finance,51,1277000,9,51.6,86.8,Yes
EMP2767,Operations,30,858000,4,38.6,60.8,No
EMP2768,IT,34,1278000,5,44.4,64.1,No
EMP2769,Sales,38,862000,6,41.2,73.3,No
EMP2770,HR,23,770000,3,33.8,54.9,No
EMP2771,HR,31,746000,4,39.9,73.2,No
EMP2772,IT,43,1118000,9,46.5,93.6,Yes
EMP2773,IT,22,1016000,7,43.0,62.5,No
EMP2774,Marketing,33,961000,7,48.9,75.9,Yes
EMP2775,IT,34,1096000,6,48.9,78.3,No
EMP2776,Sales,34,991000,9,46.3,86.7,Yes
EMP2777,IT,37,1117000,4,41.4,74.1,No
EMP2778,Sales,44,872000,7,44.8,87.1,No
EMP2779,IT,44,1118000,2,49.4,75.2,No
EMP2780,Marketing,31,872000,5,41.4,71.2,No
EMP2781,Marketing,38,966000,10,38.1,71.8,Yes
EMP2782,IT,29,967000,8,36.2,66.5,No
EMP2783,Sales,34,931000,10,44.7,81.4,Yes
EMP2784,Operations,31,764000,5,43.4,68.4,No
EMP2785,IT,40,1165000,11,47.6,90.4,Yes
EMP2786,IT,40,1176000,8,45.0,84.2,No
EMP2787,Sales,33,980000,6,41.7,70.1,No
EMP2788,IT,47,1180000,5,40.8,78.0,Yes
EMP2789,IT,35,966000,5,46.7,69.8,Yes
EMP2790,Sales,33,807000,8,50.5,85.8,Yes
EMP2791,Finance,33,1008000,5,44.2,83.8,Yes
EMP2792,Marketing,38,835000,2,34.3,54.9,No
EMP2793,Sales,31,885000,5,44.8,67.5,No
EMP2794,HR,37,681000,5,45.0,67.4,No
EMP2795,Marketing,43,1016000,7,46.1,76.8,Yes
EMP2796,HR,33,937000,2,39.0,62.1,No
EMP2797,Operations,21,845000,5,39.4,84.3,Yes
EMP2798,Operations,32,914000,4,39.7,52.2,No
EMP2799,Operations,28,933000,6,46.7,75.7,Yes
EMP2800,HR,27,985000,3,39.7,75.4,No
EMP2801,Marketing,40,905000,3,44.1,62.2,No
EMP2802,Finance,40,1010000,8,45.4,71.0,Yes
EMP2803,HR,24,640000,7,39.3,60.3,No
EMP2804,IT,39,1097000,4,45.7,80.7,Yes
EMP2805,Finance,45,964000,9,43.2,91.4,Yes
EMP2806,Operations,42,947000,7,45.4,67.1,No
EMP2807,Marketing,29,901000,10,50.0,75.8,No
EMP2808,Finance,27,926000,8,47.3,80.8,Yes
EMP2809,IT,30,1230000,6,49.7,74.3,No
EMP2810,Sales,38,926000,7,45.8,91.1,No
EMP2811,Finance,40,914000,6,50.2,76.8,No
EMP2812,HR,33,729000,14,56.3,87.0,Yes
EMP2813,Marketing,38,746000,5,57.0,74.8,No
EMP2814,Sales,35,1035000,8,44.6,77.7,No
EMP2815,Operations,26,744000,5,45.3,57.8,No
EMP2816,Finance,50,1110000,6,45.9,100.0,Yes
EMP2817,Finance,33,953000,12,52.2,90.2,Yes
EMP2818,Operations,21,824000,5,42.5,52.9,No
EMP2819,HR,41,1147000,2,37.5,68.6,No
EMP2820,IT,37,1091000,7,40.8,77.4,No
EMP2821,Finance,44,1073000,8,46.6,72.8,Yes
EMP2822,HR,40,751000,4,38.2,72.9,No
EMP2823,HR,39,885000,15,48.3,84.4,No
EMP2824,IT,33,1154000,7,39.1,68.8,Yes
EMP2825,IT,23,1071000,6,54.1,79.4,No
EMP2826,Sales,30,826000,11,51.8,86.4,Yes
EMP2827,Sales,39,878000,7,40.7,59.9,No
EMP2828,Operations,39,788000,3,40.3,78.1,No
EMP2829,Finance,50,1339000,7,49.2,92.2,Yes
EMP2830,IT,38,1164000,7,43.5,74.7,No
EMP2831,Sales,34,990000,5,47.6,78.8,No
EMP2832,Marketing,28,858000,11,44.2,83.1,Yes
EMP2833,Operations,32,866000,5,45.5,62.4,No
EMP2834,Marketing,35,873000,3,37.6,45.3,No
EMP2835,Operations,21,958000,7,43.7,71.4,No
EMP2836,Finance,40,1117000,11,48.4,80.0,No
EMP2837,Marketing,38,965000,10,49.0,84.0,No
EMP2838,Finance,40,935000,15,46.4,88.9,Yes
EMP2839,Sales,26,1006000,6,42.3,80.1,No
EMP2840,Sales,29,725000,5,41.7,65.4,No
EMP2841,Operations,21,758000,9,40.6,65.6,No
EMP2842,Sales,37,837000,7,46.8,69.3,No
EMP2843,Sales,29,901000,5,38.9,70.0,No
EMP2844,Sales,34,796000,9,51.2,70.6,No
EMP2845,Finance,39,943000,3,36.5,66.7,No
EMP2846,IT,38,1161000,12,40.8,92.9,Yes
EMP2847,IT,29,985000,12,49.1,98.1,Yes
EMP2848,Sales,33,923000,9,45.3,71.3,Yes
EMP2849,Finance,27,843000,12,48.2,80.5,Yes
EMP2850,Operations,41,956000,6,34.0,63.0,No
EMP2851,Sales,45,1013000,7,43.5,72.6,No
EMP2852,Operations,30,973000,3,43.6,60.1,No
EMP2853,Marketing,29,1044000,6,47.9,66.5,No
EMP2854,Marketing,27,864000,4,40.2,60.1,No
EMP2855,Marketing,31,957000,10,53.5,89.1,Yes
EMP2856,Sales,28,927000,6,52.2,82.1,Yes
EMP2857,IT,32,1164000,4,42.6,68.3,No
EMP2858,IT,36,1060000,8,45.6,73.3,No
EMP2859,Finance,21,828000,4,47.6,61.6,No
EMP2860,Operations,22,836000,6,54.1,65.2,No
EMP2861,Operations,28,773000,10,42.3,73.9,No
EMP2862,Operations,34,897000,6,48.7,78.7,No
EMP2863,IT,33,771000,10,36.3,80.5,No
EMP2864,Finance,37,1120000,8,41.3,71.7,No
EMP2865,Finance,44,1051000,7,41.9,95.7,Yes
EMP2866,Finance,30,828000,6,45.9,84.4,No
EMP2867,Operations,43,937000,11,45.5,90.5,Yes
EMP2868,Marketing,45,1057000,13,51.8,98.4,Yes
EMP2869,IT,42,1194000,10,50.8,88.2,No
EMP2870,Marketing,39,1083000,7,37.4,74.5,Yes
EMP2871,Sales,39,1005000,5,36.7,72.5,No
EMP2872,IT,35,984000,6,46.9,69.0,Yes
EMP2873,IT,36,1161000,5,41.8,75.1,Yes
EMP2874,Marketing,35,1013000,10,43.4,83.4,No
EMP2875,IT,42,1089000,6,38.0,81.5,No
EMP2876,Operations,36,919000,5,44.7,68.5,No
EMP2877,Sales,34,858000,6,48.7,73.5,No
EMP2878,Operations,48,976000,3,41.6,67.0,No
EMP2879,IT,44,1282000,2,44.3,72.6,No
EMP2880,Sales,35,866000,4,40.8,57.8,No
EMP2881,Operations,27,805000,6,51.7,69.4,No
EMP2882,Operations,30,897000,6,45.0,79.2,Yes
EMP2883,Sales,30,771000,11,36.9,70.1,No
EMP2884,HR,38,913000,6,43.0,75.4,No
EMP2885,Sales,37,687000,6,49.2,86.5,Yes
EMP2886,Sales,25,904000,4,41.4,59.6,Yes
EMP2887,IT,33,953000,5,48.5,78.9,No
EMP2888,Finance,40,1162000,9,42.0,88.3,Yes
EMP2889,Sales,53,1152000,12,46.7,84.5,Yes
EMP2890,Sales,34,995000,6,44.5,76.3,No
EMP2891,Finance,43,1146000,3,44.5,62.0,No
EMP2892,HR,26,739000,6,36.5,60.8,No
EMP2893,Operations,39,867000,10,47.8,80.3,No
EMP2894,Sales,50,973000,7,47.6,74.0,Yes
EMP2895,Finance,31,924000,5,48.9,65.4,No
EMP2896,Finance,28,895000,5,41.9,66.2,No
EMP2897,Marketing,45,1064000,8,45.9,83.0,Yes
EMP2898,IT,28,1095000,4,46.0,71.0,No
EMP2899,Sales,48,1111000,8,38.3,65.6,Yes
EMP2900,Finance,35,1112000,3,42.4,66.0,No
EMP2901,Operations,43,976000,4,49.5,85.9,Yes
EMP2902,HR,23,759000,5,40.2,60.4,Yes
EMP2903,Marketing,38,1002000,7,44.4,72.6,No
EMP2904,Sales,33,985000,7,35.6,55.6,No
EMP2905,IT,24,1074000,6,38.5,70.0,No
EMP2906,Operations,28,854000,11,39.9,72.3,No
EMP2907,Marketing,37,1176000,6,34.7,67.8,Yes
EMP2908,IT,41,1167000,7,49.5,85.9,Yes
EMP2909,IT,41,1208000,6,49.7,90.3,Yes
EMP2910,Sales,48,1086000,8,44.5,85.0,Yes
EMP2911,IT,21,992000,6,41.2,75.4,No
EMP2912,IT,40,1101000,2,39.7,72.7,No
EMP2913,HR,41,812000,5,44.4,78.9,Yes
EMP2914,Operations,40,1101000,3,44.0,68.4,No
EMP2915,Operations,37,1011000,5,41.8,78.6,Yes
EMP2916,Marketing,27,776000,12,39.3,82.5,Yes
EMP2917,HR,33,622000,3,39.9,61.9,No
EMP2918,IT,41,1075000,9,47.5,83.5,Yes
EMP2919,IT,24,851000,6,45.4,64.4,Yes
EMP2920,Marketing,30,904000,3,43.9,72.7,No
EMP2921,IT,37,1111000,8,45.8,75.9,Yes
EMP2922,Marketing,24,769000,10,38.8,62.3,Yes
EMP2923,Finance,21,1097000,7,47.8,70.6,No
EMP2924,Operations,41,1089000,9,39.3,73.0,No
EMP2925,IT,36,1088000,7,54.2,91.3,No
EMP2926,HR,37,905000,3,42.7,69.2,Yes
EMP2927,Operations,42,925000,8,43.8,72.4,No
EMP2928,Marketing,42,1090000,6,47.9,87.6,No
EMP2929,Finance,43,1120000,4,45.5,71.6,Yes
EMP2930,Marketing,28,782000,4,48.0,68.5,Yes
EMP2931,Finance,33,1170000,9,36.7,86.0,No
EMP2932,Operations,21,808000,6,45.6,70.6,No
EMP2933,IT,31,930000,8,55.8,79.3,No
EMP2934,IT,28,1005000,5,48.6,71.4,No
EMP2935,IT,40,1133000,10,52.5,94.2,Yes
EMP2936,HR,34,940000,6,40.5,63.7,No
EMP2937,HR,23,758000,1,40.6,59.8,No
EMP2938,Finance,44,1007000,5,48.5,79.3,No
EMP2939,IT,27,1014000,5,45.5,67.8,No
EMP2940,Operations,37,764000,7,47.3,77.8,Yes
EMP2941,Marketing,28,926000,9,44.0,75.4,Yes
EMP2942,Marketing,21,895000,8,41.8,77.6,No
EMP2943,Sales,33,861000,6,49.7,83.1,No
EMP2944,Finance,35,866000,5,41.9,75.8,No
EMP2945,Finance,38,974000,9,36.3,76.1,No
EMP2946,Finance,27,935000,6,47.0,80.7,Yes
EMP2947,IT,44,1011000,9,51.8,81.8,No
EMP2948,Finance,29,962000,7,48.6,67.1,Yes
EMP2949,Operations,27,575000,4,42.8,67.2,No
EMP2950,HR,30,732000,2,41.4,52.8,No
EMP2951,Operations,31,914000,3,44.7,65.5,No
EMP2952,Operations,43,970000,8,48.5,84.3,Yes
EMP2953,IT,28,1023000,7,44.3,69.3,Yes
EMP2954,Marketing,31,930000,4,46.8,83.0,No
EMP2955,Finance,40,901000,4,39.2,66.2,Yes
EMP2956,Marketing,30,865000,8,45.6,73.5,No
EMP2957,Marketing,21,865000,7,46.5,59.8,No
EMP2958,Marketing,21,819000,6,42.5,72.7,No
EMP2959,Finance,33,1096000,9,51.4,78.3,Yes
EMP2960,Finance,31,977000,4,45.5,84.5,Yes
EMP2961,Finance,21,952000,8,40.7,79.3,No
EMP2962,IT,42,1095000,8,41.2,84.1,Yes
EMP2963,Sales,36,1050000,8,52.8,84.1,No
EMP2964,Operations,39,1001000,5,46.9,64.4,No
EMP2965,Sales,38,966000,3,42.9,60.9,No
EMP2966,Operations,22,645000,9,42.5,70.1,No
EMP2967,Finance,21,828000,7,32.0,71.1,Yes
EMP2968,Operations,30,772000,3,38.9,49.5,No
EMP2969,Sales,43,1019000,9,39.3,84.0,Yes
EMP2970,Sales,25,919000,6,47.5,69.9,No
EMP2971,Sales,30,849000,4,38.5,63.2,No
EMP2972,Sales,27,980000,1,41.4,60.6,No
EMP2973,HR,41,896000,4,40.5,63.7,No
EMP2974,Finance,30,1022000,10,40.7,73.2,No
EMP2975,Operations,31,814000,8,40.1,75.8,No
EMP2976,Operations,48,894000,7,39.8,77.1,No
EMP2977,Operations,22,974000,6,31.8,59.5,No
EMP2978,Finance,46,1154000,7,45.5,88.8,Yes
EMP2979,Operations,34,907000,12,54.7,87.4,Yes
EMP2980,Finance,27,1064000,5,41.0,64.7,No
EMP2981,Operations,29,654000,2,44.9,72.0,No
EMP2982,IT,37,1018000,7,40.5,79.7,Yes
EMP2983,Sales,21,1028000,8,44.8,70.0,No
EMP2984,Sales,25,839000,9,47.2,76.0,No
EMP2985,Finance,25,1054000,7,48.8,77.2,Yes
EMP2986,Finance,31,940000,9,42.6,69.3,No
EMP2987,IT,22,1070000,5,38.2,64.7,No
EMP2988,Marketing,31,1002000,9,36.4,69.0,Yes
